name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
binh duong,2024-06-11,95,82.2,87.5,105.2,90.6,98.5,76.8,72,0.012,100,4.17,rain,0,0,17.2,11.4,255.8,1010.3,54.3,6.3,211.3,18.3,9,60,2024-06-11T05:30:28,2024-06-11T18:15:53,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-06-12,96.8,80.6,87.2,107.5,88,98.4,77.3,74.8,0.004,100,4.17,rain,0,0,15.7,12.8,273.8,1010.4,44.8,6.3,268,23.2,9,60,2024-06-12T05:30:36,2024-06-12T18:16:09,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-06-13,95.1,80.6,88.6,110,88,100.9,77.6,71.9,0,0,0,,0,0,17.2,11.4,287.9,1008.4,41.4,6.2,301.9,26,10,60,2024-06-13T05:30:46,2024-06-13T18:16:25,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-06-14,96.9,78.8,86.3,110.9,78.8,99.4,79.9,83.7,0.276,100,4.17,rain,0,0,21.9,16.9,254.7,1006.5,42.7,5.7,256,22.2,9,60,2024-06-14T05:30:55,2024-06-14T18:16:40,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-06-15,95,77,87.1,114.4,77,101.9,80.1,81.7,0.099,100,25,rain,0,0,35.8,19.7,243.6,1006.2,54,6.1,272,23.4,9,60,2024-06-15T05:31:06,2024-06-15T18:16:55,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-06-16,95,75.1,84.4,105.2,75.1,91.6,75.9,78,0.67,100,8.33,rain,0,0,14.3,10.3,229.1,1007.7,54.4,5.9,202.7,17.4,9,30,2024-06-16T05:31:16,2024-06-16T18:17:10,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-06-17,95,80.5,85.8,107.4,87.8,96.9,78.2,80.4,0.866,100,4.17,rain,0,0,11.4,11.4,235.1,1007.8,60.4,5.9,168.8,14.6,9,10,2024-06-17T05:31:28,2024-06-17T18:17:25,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-06-18,95.2,80.4,86.6,109.7,88.6,98.4,78.3,78.3,0.031,100,4.17,rain,0,0,19,12.8,244.1,1007.2,56,6.2,260.1,22.4,9,30,2024-06-18T05:31:39,2024-06-18T18:17:39,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-06-19,95,82.2,86.8,110,91.9,98.3,77.3,74.6,0.822,100,8.33,rain,0,0,27.7,16.1,244.5,1006,59.1,6.4,216.5,18.7,9,30,2024-06-19T05:31:51,2024-06-19T18:17:53,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-06-20,91.4,75.4,85.1,105.2,75.4,95.3,77.3,78.5,0.122,100,20.83,rain,0,0,20.1,14.1,257.1,1005.4,68.7,6.2,186.3,16.1,7,30,2024-06-20T05:32:04,2024-06-20T18:18:06,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-06-21,87.8,77,80.3,100.1,77,84.1,75.9,87.1,3.583,100,8.33,rain,0,0,15.7,15,286.4,1005.3,68.7,5.8,106.9,9.3,5,30,2024-06-21T05:32:17,2024-06-21T18:18:19,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-06-22,89.4,77,82.4,102.2,77,88.7,76.1,82,0.039,100,4.17,rain,0,0,31.1,20.8,235.1,1005.6,78.3,6.2,156.1,13.3,7,10,2024-06-22T05:32:30,2024-06-22T18:18:32,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-06-23,87.8,77,81.7,97.8,77,86.8,74.9,80.2,0.315,100,4.17,rain,0,0,27.5,23,239.1,1007.1,68.3,6.4,36.5,3.2,2,30,2024-06-23T05:32:44,2024-06-23T18:18:44,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-06-24,86,77,81.6,95.2,77,87.3,75.4,81.7,0.197,100,4.17,rain,0,0,22.1,18.6,231.1,1007.5,78.6,6.4,128.7,11,6,10,2024-06-24T05:32:57,2024-06-24T18:18:55,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-06-25,89.7,77,83.3,100.5,77,89.8,75,77,0.253,100,41.67,rain,0,0,15.9,15.4,245.7,1007.3,73.1,6.5,167.3,14.7,9,30,2024-06-25T05:33:12,2024-06-25T18:19:07,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-06-26,91.2,77,83.6,102.4,77,90.4,75,76.2,0.048,100,20.83,rain,0,0,10.3,11.4,300,1007.5,62.6,6.4,196,16.9,6,30,2024-06-26T05:33:26,2024-06-26T18:19:17,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-06-27,89.6,77,82.4,102.6,77,89.1,76.4,82.7,0.079,100,4.17,rain,0,0,15.7,15.6,289.7,1008.7,70.7,6.2,234.7,20.4,9,30,2024-06-27T05:33:41,2024-06-27T18:19:27,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-06-28,91.4,77,84.2,105.1,77,91.6,76.3,78.2,0.157,100,4.17,rain,0,0,16.6,13.9,132.6,1008.6,48.9,6.1,288,24.9,9,30,2024-06-28T05:33:56,2024-06-28T18:19:37,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-06-29,91.4,80.6,85.9,107.2,88.1,96.9,77.5,76.8,0.197,100,4.17,rain,0,0,18.1,13.9,157.5,1009.2,60,6.2,245.4,21.3,9,30,2024-06-29T05:34:11,2024-06-29T18:19:46,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-06-30,95,80.6,86.6,107.4,86.2,95.9,75.3,70.2,0.063,100,25,rain,0,0,12.3,13.7,222.4,1009.6,69,6.4,216,18.7,9,30,2024-06-30T05:34:26,2024-06-30T18:19:54,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-07-01,91.4,78.8,85.7,105.1,78.8,95.5,76.3,74.1,0.016,100,8.33,rain,0,0,12.3,17.9,259.1,1008.3,65.2,6.4,273.5,23.5,8,30,2024-07-01T05:34:41,2024-07-01T18:20:02,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-07-02,94,78.8,84.9,109,78.8,94,77.1,78.5,0.705,100,4.17,rain,0,0,23.9,12.1,274.1,1006.5,70.3,6.2,293.7,25.3,9,60,2024-07-02T05:34:57,2024-07-02T18:20:09,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-07-03,89.6,77.1,82.2,102.6,77.1,87.6,76.3,83.2,1.5,100,4.17,rain,0,0,14.8,9.2,246.1,1008.2,44.5,6,211.6,18.3,8,60,2024-07-03T05:35:12,2024-07-03T18:20:15,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-07-04,86.9,77,81.1,99.7,77,85.4,76.2,85.4,0.303,100,4.17,rain,0,0,10.7,10.3,220.9,1010,65.7,6.1,178.3,15.4,9,30,2024-07-04T05:35:28,2024-07-04T18:20:21,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-07-05,91.5,77.9,84,104,77.9,90.1,75.5,76.8,0.02,100,8.33,rain,0,0,10.3,11,294.6,1007.9,49.6,6,240.5,21,9,30,2024-07-05T05:35:43,2024-07-05T18:20:26,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-07-06,94.7,78.8,86.3,106.9,78.8,95.3,76.6,74.5,0,0,0,rain,0,0,16.3,10.8,177.1,1006,49.1,6.3,274.4,23.6,9,30,2024-07-06T05:35:59,2024-07-06T18:20:30,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-07-07,91.4,80.6,85.3,103.8,87.1,95.5,76.9,76.6,0.839,100,4.17,rain,0,0,16.3,13,196.4,1006.9,65.4,6.3,269.2,23.3,9,60,2024-07-07T05:36:15,2024-07-07T18:20:34,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-07-08,92.3,77.9,84.1,103.9,77.9,91.8,76.2,78,0.056,100,25,rain,0,0,28.9,14.4,223.9,1007.1,70.7,6.4,209.1,17.8,8,60,2024-07-08T05:36:30,2024-07-08T18:20:36,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-07-09,90.5,77.9,85.1,105.1,77.9,93.9,76.8,77.2,0.004,100,4.17,rain,0,0,10.7,10.3,201.1,1008.4,75.2,6.1,216.7,18.7,9,60,2024-07-09T05:36:46,2024-07-09T18:20:39,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-07-10,89.4,76.1,82.4,100.1,76.1,88.3,75.7,81,0.205,100,4.17,rain,0,0,25.3,13.3,224.9,1009.8,61.6,6.2,283,24.6,9,30,2024-07-10T05:37:02,2024-07-10T18:20:40,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-07-11,87.7,77,81.3,99.9,77,85.7,76,84.3,0.169,100,4.17,rain,0,0,36.9,20.7,249.6,1008.4,76.8,6.2,212.9,18.6,9,30,2024-07-11T05:37:17,2024-07-11T18:20:40,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-07-12,88.7,78.7,82.4,100,78.7,87.7,75.1,79.3,0.201,100,4.17,rain,0,0,27.7,18.5,249.5,1006.8,79.2,6.4,222,19.2,9,30,2024-07-12T05:37:32,2024-07-12T18:20:40,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-07-13,87.8,77.9,82.4,97.8,77.9,87.6,74.5,77.5,0.153,100,33.33,rain,0,0,23.7,13.3,263.8,1005.4,65.8,6.4,86.4,7.3,8,10,2024-07-13T05:37:47,2024-07-13T18:20:39,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-07-14,86.9,76.1,80.1,96.5,76.1,82.7,74.9,84.8,0.047,100,4.17,rain,0,0,28.9,19.9,264.3,1005.3,85.3,6.2,190.3,16.4,6,30,2024-07-14T05:38:02,2024-07-14T18:20:37,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-07-15,90.5,75.6,81.7,101.5,75.6,85.8,75.3,81.9,0.043,100,4.17,rain,0,0,26.4,12,264.1,1005.1,86.7,6.8,154.2,13.3,6,30,2024-07-15T05:38:17,2024-07-15T18:20:34,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS,remote"
binh duong,2024-07-16,86.9,76.1,80.5,97.5,76.1,84.6,76,86.6,0.154,100,4.17,rain,0,0,23.7,15.5,249.4,1005.4,77.6,6,129.8,11.4,8,10,2024-07-16T05:38:32,2024-07-16T18:20:31,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-07-17,88.4,76.9,79.5,102.1,76.9,82.2,75.1,86.5,0.354,100,4.17,rain,0,0,35.8,20.1,236.1,1006.1,72.7,6.1,40.2,3.5,3,10,2024-07-17T05:38:46,2024-07-17T18:20:27,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-07-18,87.8,76.3,81.2,98.8,76.3,85,76.3,85.8,0.335,100,4.17,rain,0,0,28,18.5,251.8,1007.3,82.2,6.1,114,10,8,30,2024-07-18T05:39:00,2024-07-18T18:20:21,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-07-19,87.8,76.1,81.2,99.9,76.1,86.4,75.9,84.5,0.031,100,4.17,rain,0,0,26.6,15.5,254.1,1007.1,71.1,6.2,74.1,6.5,5,30,2024-07-19T05:39:14,2024-07-19T18:20:15,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-07-20,84.2,77,80.7,95.8,77,85.9,77.3,89.5,0.051,100,4.17,rain,0,0,23.7,15,243.2,1007.6,64.5,5.9,50.9,4.6,3,10,2024-07-20T05:39:28,2024-07-20T18:20:09,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-07-21,89.6,78.8,82.8,102.6,78.8,89.7,76.9,82.8,0.028,100,16.67,rain,0,0,23.9,16.1,268,1007.6,76.9,6.4,75.5,6.7,3,30,2024-07-21T05:39:41,2024-07-21T18:20:01,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-07-22,87.8,78.8,82.2,101.1,78.8,89.8,76.9,84.1,0.366,100,4.17,rain,0,0,26.2,19.6,242.2,1007.9,86,6.3,194.5,16.7,8,60,2024-07-22T05:39:55,2024-07-22T18:19:52,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-07-23,91.2,78.8,84.9,103.8,78.8,94.6,77.1,78.2,0.024,100,8.33,rain,0,0,25.9,19,242.9,1007.3,67.9,6.2,273.2,23.6,9,30,2024-07-23T05:40:07,2024-07-23T18:19:43,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-07-24,92.3,80.5,85.4,103.9,87.6,95.2,76.8,76.7,0.032,100,25,rain,0,0,26.6,19.6,250.8,1005.7,75.3,6.4,197.6,17,9,30,2024-07-24T05:40:20,2024-07-24T18:19:33,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-07-25,89.5,77,82.3,103.7,77,89.3,76.4,82.7,0.197,100,4.17,rain,0,0,27.3,19.7,249.3,1004.8,66.5,6.3,178.2,15.4,10,30,2024-07-25T05:40:32,2024-07-25T18:19:21,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-07-26,88.7,77,82.5,101.3,77,88.9,75.8,81,0.004,100,4.17,rain,0,0,30.2,16.7,242.2,1006,65.2,6.4,101.4,8.7,7,10,2024-07-26T05:40:44,2024-07-26T18:19:09,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-07-27,86.9,77,81.5,98.6,77,87.1,75.9,83.5,0.182,100,29.17,rain,0,0,18.3,13.6,232.9,1007.7,79.8,6.2,246.5,21.3,9,30,2024-07-27T05:40:55,2024-07-27T18:18:57,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-07-28,87.8,78.8,82.9,98.8,78.8,90.2,76,80.1,0.533,100,37.5,rain,0,0,19.5,13.3,234,1007.5,73.4,6.4,258.8,22.3,8,30,2024-07-28T05:41:07,2024-07-28T18:18:43,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-07-29,91.4,78.8,84.6,102.7,78.8,92.4,76.1,76.7,0.151,100,37.5,rain,0,0,13.4,13.9,238.3,1007.2,68.4,6.4,191.7,16.7,8,30,2024-07-29T05:41:17,2024-07-29T18:18:28,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-07-30,93.2,80.5,85.3,103.9,86.6,94.4,76.2,75.2,0.26,100,4.17,rain,0,0,13.4,16.1,236.7,1008.6,63.9,6.3,259.4,22.3,9,30,2024-07-30T05:41:28,2024-07-30T18:18:13,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-07-31,93.2,79.7,85.2,103.9,79.7,93.7,76.2,75.9,0.059,100,4.17,rain,0,0,16.3,14.4,239.8,1010,61.6,6.2,240.4,20.9,9,30,2024-07-31T05:41:38,2024-07-31T18:17:57,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-08-01,94.1,80.4,85.4,107.5,86.7,95.4,77.2,78,2.567,100,4.17,rain,0,0,10.7,13.2,249.1,1010.1,53.4,6.1,225,19.7,9,60,2024-08-01T05:41:47,2024-08-01T18:17:40,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-08-02,94.1,78.2,85.4,106.3,78.2,94.3,76.9,77.2,0.756,100,4.17,rain,0,0,9.4,11,257.9,1009.3,56.4,6.2,247.2,21.5,10,60,2024-08-02T05:41:56,2024-08-02T18:17:22,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-08-03,88.7,78.8,82.8,102.4,78.8,91.8,77.6,84.7,0.067,100,4.17,rain,0,0,9.2,13.9,225.2,1009.4,67.5,6,287.3,24.7,9,60,2024-08-03T05:42:05,2024-08-03T18:17:04,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-08-04,86.1,78.8,81.1,99.6,78.8,86.8,76.7,86.8,0.815,100,4.17,rain,0,0,13.6,16,240.6,1009.4,67.9,6.2,263.3,22.7,9,60,2024-08-04T05:42:14,2024-08-04T18:16:44,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-08-05,93.2,77,84,105.1,77,91.2,76.1,78.7,0.032,100,16.67,rain,0,0,14.8,14.3,263.9,1008.4,48.1,6.3,234.9,20.3,9,60,2024-08-05T05:42:22,2024-08-05T18:16:24,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-08-06,93.2,78.8,83.8,107.5,78.8,91.5,77.2,81.7,0.02,100,4.17,rain,0,0,12.8,16.7,253.3,1007.7,57.4,6.3,240.6,20.9,9,60,2024-08-06T05:42:29,2024-08-06T18:16:03,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-08-07,93.2,80.5,85.4,107.5,87,95.6,77.1,77.1,0.232,100,25,rain,0,0,15,15,246.2,1008.4,65.8,6.4,294.4,25.6,10,60,2024-08-07T05:42:37,2024-08-07T18:15:41,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-08-08,93.8,80.5,86.3,107.3,86.9,97.2,77.2,75.2,0.012,100,12.5,rain,0,0,14.8,12.1,245.4,1009,66.8,6.4,222.2,19.2,9,60,2024-08-08T05:42:43,2024-08-08T18:15:19,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-08-09,93.9,81.4,85.7,109.5,89.6,97.5,78.1,79.1,0.626,100,4.17,rain,0,0,12.5,12.1,224.4,1008.3,65.8,6.2,211.4,18.3,9,60,2024-08-09T05:42:50,2024-08-09T18:14:55,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-08-10,94.1,80.6,87,110.1,87.1,99.2,78.1,76,0.079,100,4.17,rain,0,0,12.1,11.5,249.1,1007.2,48.7,6.1,176.2,15.2,8,75,2024-08-10T05:42:56,2024-08-10T18:14:31,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-08-11,94.1,82.4,87.1,108.8,91.7,98.6,77.3,73.9,0.02,100,16.67,rain,0,0,22.8,16.1,243.6,1005.8,51.8,6.2,201,17.3,8,60,2024-08-11T05:43:01,2024-08-11T18:14:06,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48900099999,VVTS"
binh duong,2024-08-12,94.9,78.7,84.3,109.7,78.7,92.8,76.6,78.8,0.047,100,4.17,rain,0,0,38,17.2,234.6,1006.5,53.6,6.4,253.4,22.1,8,30,2024-08-12T05:43:06,2024-08-12T18:13:41,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-08-13,94.1,78.7,85.9,110.1,78.7,95.5,76.4,74.4,0.004,100,4.17,rain,0,0,11,10.8,238.2,1007.7,67.9,6.4,230,20,9,60,2024-08-13T05:43:11,2024-08-13T18:13:15,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-08-14,95,79.6,86.3,108.6,79.6,96.7,77,75,0.008,100,4.17,rain,0,0,28.9,11.5,237.3,1007.3,66.3,6.3,285.8,24.7,9,60,2024-08-14T05:43:16,2024-08-14T18:12:48,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-08-15,95,80.6,86.3,110,88.1,97.8,77.7,76.7,0.012,100,8.33,rain,0,0,26.4,16.1,243.7,1006.6,47.9,6.2,224.8,19.4,9,60,2024-08-15T05:43:19,2024-08-15T18:12:20,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-08-16,94.1,80.6,86.1,108.6,87.1,96.8,77,75.2,0.016,100,12.5,rain,0,0,14.5,17.2,225.3,1006.8,69.7,6.4,231.7,20,10,30,2024-08-16T05:43:23,2024-08-16T18:11:52,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-08-17,93.9,79.7,85,106.2,79.7,93.5,76.3,76.6,0.079,100,20.83,rain,0,0,10.3,10.4,251.5,1008.2,53.6,6.3,189,16.2,8,30,2024-08-17T05:43:26,2024-08-17T18:11:23,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-08-18,95,79.7,87.6,107.4,79.7,97.2,75.9,69.5,0.008,100,8.33,rain,0,0,14.8,10.8,194.9,1008.4,51.5,6.2,232.8,20.1,9,60,2024-08-18T05:43:29,2024-08-18T18:10:54,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-08-19,92.3,81.5,86.5,106.3,89.8,97.5,76.9,73.7,0.008,100,8.33,rain,0,0,11.6,11,225,1008,54,6.2,225.1,19.4,9,60,2024-08-19T05:43:32,2024-08-19T18:10:24,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-08-20,94.9,78.8,85.1,107.2,78.8,93.3,75.5,74.3,0.048,100,20.83,rain,0,0,36.9,14.4,225.1,1008.8,51,6.3,222.5,19.3,10,60,2024-08-20T05:43:34,2024-08-20T18:09:53,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-08-21,93.2,78.9,85.6,106.3,78.9,94.3,76.2,74.5,0.028,100,20.83,rain,0,0,13.4,10.8,236.4,1009.6,50.5,6.4,239.2,20.6,10,30,2024-08-21T05:43:35,2024-08-21T18:09:22,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-08-22,94.1,78.8,86.1,106.3,78.8,94,75.6,72.3,0.004,100,4.17,rain,0,0,19.5,10.7,155.3,1009.4,48.4,6.4,268.7,23.1,10,30,2024-08-22T05:43:37,2024-08-22T18:08:50,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-08-23,90.5,80.6,83.7,102.5,87.1,92.2,76.4,79.5,0.004,100,4.17,rain,0,0,16.6,10,255.6,1010.3,75.4,5.4,258.8,22.4,8,60,2024-08-23T05:43:38,2024-08-23T18:08:18,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-08-24,92.3,76.5,84,105.1,76.5,91.3,76.6,79.7,0.008,100,4.17,rain,0,0,28.9,9.2,295.3,1009.4,63.8,6.1,239,20.6,8,60,2024-08-24T05:43:39,2024-08-24T18:07:45,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-08-25,91.4,77.7,81.5,106.4,77.7,85.9,76.5,85.4,0.315,100,8.33,rain,0,0,14.8,10.4,241.7,1008.6,52.5,5.3,250.4,21.6,9,30,2024-08-25T05:43:39,2024-08-25T18:07:11,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-08-26,91.4,77,82.6,103.8,77,88.8,76.1,81.9,0.118,100,4.17,rain,0,0,17.2,15.9,231.2,1008,65.9,6.2,205.9,17.7,8,30,2024-08-26T05:43:39,2024-08-26T18:06:37,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48894099999,48900099999,VVTS"
