name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
binh duong,2024-01-01,89.6,76.9,82.6,98.2,76.9,87.8,75.7,81.4,0,0,0,,0,0,12.8,10.3,241.8,1011.4,45.7,5.6,212.6,18.4,8,10,2024-01-01T06:11:53,2024-01-01T17:41:24,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-01-02,93.2,77,83.4,100.9,77,90.3,76.5,81.5,0,0,0,,0,0,14.8,9.2,172.8,1010.9,44.7,5.9,213.8,18.5,8,10,2024-01-02T06:12:17,2024-01-02T17:41:57,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-01-03,91.4,78.6,83.5,102.4,78.6,89.6,76.1,80,0,0,0,,0,0,14.8,11.4,191.9,1010.9,46.1,5.5,213.6,18.4,8,10,2024-01-03T06:12:40,2024-01-03T17:42:30,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-01-04,89.6,77,82.6,97.9,77,87.1,73.6,75.4,0.012,100,8.33,rain,0,0,11.6,9.2,204.3,1011.4,38.4,5.7,201.7,17.3,8,10,2024-01-04T06:13:02,2024-01-04T17:43:03,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-01-05,87.8,75.2,81.8,95.9,75.2,86.8,74.8,80.5,0.004,100,4.17,rain,0,0,9.4,5.8,352.5,1012.3,63.4,4.2,183.5,15.8,7,10,2024-01-05T06:13:24,2024-01-05T17:43:36,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-01-06,91.4,76.9,83.5,99.9,76.9,88.9,74.4,75.8,0.032,100,8.33,rain,0,0,13.6,9.2,264.8,1011.7,42.3,4.7,219.5,19,8,10,2024-01-06T06:13:45,2024-01-06T17:44:08,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-01-07,93.2,77,83.8,102.8,77,90.2,75.6,78.1,0.008,100,8.33,rain,0,0,10.7,10.3,182.9,1012.2,36.1,5.2,202,17.4,7,10,2024-01-07T06:14:05,2024-01-07T17:44:41,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-01-08,89.6,78.6,83.4,98.2,78.6,88.9,74.4,75.4,0.008,100,8.33,rain,0,0,11.2,9.9,172.1,1012.1,57,5.6,184,15.8,6,10,2024-01-08T06:14:24,2024-01-08T17:45:14,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-01-09,93.2,78.6,83.8,102.6,78.6,89.5,75,76.6,0.008,100,8.33,rain,0,0,9.2,10.3,142,1011.2,42,5.3,216.5,18.5,8,10,2024-01-09T06:14:43,2024-01-09T17:45:47,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-01-10,93.2,78.5,84.6,100.9,78.5,89.3,72.2,67.8,0,0,0,,0,0,12.1,9.2,135,1010.6,42.5,6.3,184.5,16,7,10,2024-01-10T06:15:00,2024-01-10T17:46:19,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-01-11,93.2,75.2,83.2,98.6,75.2,87.5,72.8,72.5,0,0,0,,0,0,14.3,10.3,127.5,1011.1,53.2,6.1,218.4,18.9,8,10,2024-01-11T06:15:17,2024-01-11T17:46:51,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-01-12,89.6,73.4,81.5,96.1,73.4,84.3,71.4,73.1,0,0,0,,0,0,13.6,8.7,155.5,1011.1,44.6,5.8,227.1,19.7,9,10,2024-01-12T06:15:32,2024-01-12T17:47:23,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-01-13,89.6,73.4,80.8,93.5,73.4,83.1,70.5,72.7,0,0,0,,0,0,11.4,9.2,150.4,1011.3,44.4,5.2,214.3,18.5,8,10,2024-01-13T06:15:47,2024-01-13T17:47:55,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-01-14,89.6,73.4,81.1,93.5,73.4,83.1,70,71.1,0,0,0,,0,0,11,8.1,8.9,1012,40.4,5.4,222.3,19.3,8,10,2024-01-14T06:16:01,2024-01-14T17:48:27,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-01-15,93.2,73.4,81.9,95.2,73.4,84,69.1,68.1,0,0,0,,0,0,10.5,9.2,96.1,1011.5,44.1,6,207.7,17.8,7,10,2024-01-15T06:16:14,2024-01-15T17:48:58,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-01-16,91.4,75.2,82.8,98.7,75.2,86.2,71.7,70.8,0.036,100,12.5,rain,0,0,11.6,11.4,135.2,1011.3,43.3,5.8,200.1,17.1,8,10,2024-01-16T06:16:25,2024-01-16T17:49:29,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-01-17,95,75.2,84.1,97.5,75.2,86.7,70.2,66,0,0,0,,0,0,10.5,8.1,123.7,1011.1,46.7,5.9,227.2,19.6,8,10,2024-01-17T06:16:36,2024-01-17T17:50:00,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-01-18,95,77,84.2,99.8,77,88.6,73,71.6,0,0,0,,0,0,14.1,11.4,141.3,1010.8,50.1,6,220.6,18.9,9,10,2024-01-18T06:16:46,2024-01-18T17:50:30,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-01-19,93.2,75.2,83.5,97,75.2,86.8,71.2,68.7,0,0,0,,0,0,12.5,10.3,120.7,1010.7,37,5.8,224.3,19.4,8,10,2024-01-19T06:16:55,2024-01-19T17:51:00,0.27,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-01-20,89.6,75.2,82.1,94.9,75.2,85.1,70.9,70.3,0,0,0,,0,0,14.5,10.3,146.7,1011.4,66.6,6.4,201,17.3,7,10,2024-01-20T06:17:02,2024-01-20T17:51:29,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-01-21,89.6,75.1,82.4,96.4,75.1,85.6,71.3,70.5,0,0,0,,0,0,19.7,9.2,126.5,1012.5,60.6,6.3,220.7,19.1,8,10,2024-01-21T06:17:09,2024-01-21T17:51:58,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-01-22,95,77,84.6,97.3,77,86.2,66.8,57.3,0,0,0,,0,0,12.8,10.3,118.3,1012.6,39.7,6.3,210.1,18.1,8,10,2024-01-22T06:17:15,2024-01-22T17:52:27,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-01-23,95,75.2,83.7,97.3,75.2,86.5,69.3,64.2,0,0,0,,0,0,13.6,10.2,106.7,1013.3,34.4,6.3,234.4,20.3,9,10,2024-01-23T06:17:19,2024-01-23T17:52:55,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-01-24,95,75.2,83.6,98.4,75.2,86.2,70.7,68.7,0,0,0,,0,0,14.3,10.9,131.2,1013.8,43.7,6,228,19.8,9,10,2024-01-24T06:17:23,2024-01-24T17:53:22,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-01-25,95,77,84.3,97.3,77,86.8,68.3,60.2,0,0,0,,0,0,12.5,8.1,109.5,1015.3,44.6,5.9,244,21,9,10,2024-01-25T06:17:25,2024-01-25T17:53:49,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-01-26,93.2,76.9,83.9,96.4,76.9,85.9,67.7,59.9,0,0,0,,0,0,25.3,10.3,108,1016.2,33.9,6.2,246.3,21.3,9,10,2024-01-26T06:17:27,2024-01-26T17:54:16,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-01-27,93.2,75.2,83.4,95.2,75.2,84.9,67,59.7,0,0,0,,0,0,11.6,12.4,101,1015.3,30.7,6.3,242.3,21.1,9,10,2024-01-27T06:17:27,2024-01-27T17:54:42,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-01-28,95,75.2,84,94.5,75.2,84.4,62.6,50.5,0,0,0,,0,0,11,10.3,112.6,1015.4,37.2,6.4,250.6,21.7,9,10,2024-01-28T06:17:26,2024-01-28T17:55:07,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-01-29,95,75.1,84.1,94.5,75.1,85,63.5,51.6,0,0,0,,0,0,12.1,9.9,97,1014.8,33.2,6,238.1,20.6,9,10,2024-01-29T06:17:25,2024-01-29T17:55:32,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-01-30,93.2,77,84.4,96.4,77,86,65.6,54.6,0,0,0,,0,0,12.3,15.4,118.3,1014.2,36,6,225,19.4,9,10,2024-01-30T06:17:22,2024-01-30T17:55:56,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-01-31,95,77,84.3,97.3,77,86.5,67.5,58.9,0,0,0,,0,0,12.8,11.4,117.5,1013.9,44,6.4,207.1,17.9,9,10,2024-01-31T06:17:18,2024-01-31T17:56:20,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-02-01,93.2,78.5,83.8,97,78.5,86.8,69.6,63.5,0,0,0,,0,0,12.3,12.1,156.6,1014.3,43.4,6.4,226.9,19.7,9,10,2024-02-01T06:17:13,2024-02-01T17:56:43,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-02-02,91.4,78.5,82.6,98.7,78.5,85.9,72.8,73.8,0,0,0,,0,0,14.3,10.9,151.3,1013.5,55.3,6.4,220.2,18.7,8,10,2024-02-02T06:17:07,2024-02-02T17:57:05,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-02-03,95,77,83.5,98.5,77,86.6,72,70.9,0,0,0,,0,0,14.3,12.1,150.6,1013.5,26.5,6.4,225,19.6,9,10,2024-02-03T06:17:00,2024-02-03T17:57:27,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-02-04,95,78.5,84,99.8,78.5,88,73.3,73,0,0,0,,0,0,11.9,12.9,161.3,1013.8,29.7,6.4,219.2,19,9,10,2024-02-04T06:16:52,2024-02-04T17:57:48,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-02-05,91.4,78.7,83.2,100.5,78.7,89.8,75.7,79.3,0,0,0,,0,0,14.1,12.8,150.2,1014,46.2,5.9,215.9,18.7,8,10,2024-02-05T06:16:43,2024-02-05T17:58:09,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-02-06,95,78.6,84.2,100.1,78.6,88.6,73.6,73,0,0,0,,0,0,14.1,13.9,144.4,1014,34.6,6.1,240.2,20.6,9,10,2024-02-06T06:16:33,2024-02-06T17:58:29,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-02-07,89.6,78.8,83.6,100.3,78.8,90,75.1,76.8,0,0,0,,0,0,13.4,10.5,153.7,1012.8,58.3,6.3,223.1,19.3,8,10,2024-02-07T06:16:22,2024-02-07T17:58:48,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-02-08,89.6,78.6,82.5,94.9,78.6,87.2,74.3,77.5,0.004,100,4.17,rain,0,0,14.3,9.2,146.5,1012.2,61.5,6.4,221.1,19.1,8,10,2024-02-08T06:16:10,2024-02-08T17:59:07,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-02-09,95,78.5,84.8,98.9,78.5,88.3,72.3,69,0,0,0,,0,0,14.5,12.8,136.5,1013.3,43.4,6.4,248.4,21.5,9,10,2024-02-09T06:15:57,2024-02-09T17:59:25,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-02-10,95,77,84.6,97.4,77,87.6,70.8,66.7,0,0,0,,0,0,11.9,12.8,114,1014.7,30.7,6,262,22.6,9,10,2024-02-10T06:15:43,2024-02-10T17:59:42,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-02-11,95,75.2,84.4,95.3,75.2,85.4,64.4,52.9,0,0,0,,0,0,17.4,9.2,65.9,1016.2,33.7,6.4,250.8,21.6,9,10,2024-02-11T06:15:28,2024-02-11T17:59:59,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-02-12,93.2,73.4,83,92.6,73.4,83.8,63.2,53,0,0,0,,0,0,14.8,9.2,62.1,1015.6,33.5,6.4,277.9,23.9,9,10,2024-02-12T06:15:12,2024-02-12T18:00:15,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-02-13,95,75.2,85,98.5,75.2,87.4,67.5,57.8,0,0,0,,0,0,14.5,11.4,115.4,1014,32.2,6.2,232.1,19.9,9,10,2024-02-13T06:14:56,2024-02-13T18:00:31,0.11,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-02-14,96.8,80.4,86.9,99.4,83.2,90.2,67.5,53.8,0,0,0,,0,0,12.8,12.8,119.1,1012.9,55.7,6.4,196.3,16.9,9,10,2024-02-14T06:14:38,2024-02-14T18:00:46,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-02-15,96.8,78.8,87.3,100.7,78.8,90.2,67,52.4,0,0,0,,0,0,17.2,12.1,112.4,1012.9,36.2,6.4,238.8,20.7,9,10,2024-02-15T06:14:20,2024-02-15T18:01:00,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-02-16,96.8,78.7,86.2,98.3,78.7,88,66.1,53.3,0,0,0,,0,0,15,12.1,120.5,1012.7,28.4,6.4,263.1,22.6,9,10,2024-02-16T06:14:00,2024-02-16T18:01:14,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-02-17,96.8,76.9,85,96.5,76.9,86.2,63.9,51.1,0,0,0,,0,0,15.4,11.4,124.9,1011.9,15.5,6.4,283,24.6,10,10,2024-02-17T06:13:40,2024-02-17T18:01:27,0.25,Clear,Clear conditions throughout the day.,clear-day,"48894099999,48900099999,VVTS"
binh duong,2024-02-18,96.8,75.2,84.6,100.6,75.2,88.5,71.2,66.3,0,0,0,,0,0,19.7,12.8,143.3,1012.1,24.7,6.4,272.5,23.5,9,10,2024-02-18T06:13:19,2024-02-18T18:01:39,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-02-19,93.2,78.8,84.4,102.8,78.8,89.9,74.5,74.1,0,0,0,,0,0,18.1,12.8,146.4,1012.2,39.4,6.3,236.9,20.3,9,10,2024-02-19T06:12:57,2024-02-19T18:01:51,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-02-20,93.2,78.7,84,99.2,78.7,89.4,74.4,75,0,0,0,,0,0,18.6,10.9,156.2,1012,37.7,6.4,247.2,21.4,9,10,2024-02-20T06:12:34,2024-02-20T18:02:02,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-02-21,91.4,78.6,83.6,100.5,78.6,89.7,75.8,78.9,0,0,0,,0,0,17.9,12.1,156.1,1011.5,43.2,6.4,241.1,20.7,9,10,2024-02-21T06:12:11,2024-02-21T18:02:13,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-02-22,95,78.7,84.7,99.8,78.7,89.6,73,70.7,0,0,0,,0,0,18.3,12.8,152.7,1012.4,32.4,6.4,274.2,23.6,9,10,2024-02-22T06:11:47,2024-02-22T18:02:23,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-02-23,93.2,78.8,85,100.9,78.8,91.4,74.4,73.1,0,0,0,,0,0,17.2,14.1,146.1,1012.6,42.2,6.4,252.5,21.7,9,10,2024-02-23T06:11:22,2024-02-23T18:02:33,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-02-24,95,80.4,86.2,103.2,84.6,92,72.3,65.8,0.008,100,8.33,rain,0,0,13.6,15,140.1,1012.4,25.6,6.4,247.8,21.5,9,10,2024-02-24T06:10:56,2024-02-24T18:02:42,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-02-25,95,77,85.6,98.5,77,88.1,67.3,55.8,0,0,0,,0,0,14.1,12.9,134.3,1011.6,25.8,6.3,254.5,22.2,10,10,2024-02-25T06:10:30,2024-02-25T18:02:50,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-02-26,96.8,77,86.7,98.3,77,89,66.7,53.8,0,0,0,,0,0,21.9,12.8,114.6,1011.8,33,6.4,279.1,24.3,10,10,2024-02-26T06:10:03,2024-02-26T18:02:59,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-02-27,96.8,80.5,86.2,103.2,83.8,91.4,70.8,61.5,0.012,100,12.5,rain,0,0,24.2,15,109.4,1011.2,50.5,6.4,244.6,21.1,9,10,2024-02-27T06:09:35,2024-02-27T18:03:06,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-02-28,96.8,77,86,101.4,77,89.1,68.1,57,0,0,0,,0,0,19.9,12.8,125.2,1010.2,43.6,6.4,260.6,22.7,10,10,2024-02-28T06:09:07,2024-02-28T18:03:13,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-02-29,96.8,77,86.1,101.4,77,88.6,67.1,54.8,0,0,0,,0,0,17.9,13.9,128.5,1010.6,30.3,6.4,255.6,22,9,10,2024-02-29T06:08:38,2024-02-29T18:03:20,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-03-01,95,78.8,85.9,99.8,78.8,89.1,67.7,55.6,0,0,0,,0,0,15.2,12.8,131.8,1011.2,39.1,6.4,258.5,22.5,9,10,2024-03-01T06:08:08,2024-03-01T18:03:26,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-03-02,96.8,78.7,85.8,102,78.7,89.7,69.9,60.5,0,0,0,,0,0,16.6,12.6,139.2,1011.1,34.7,6.4,259.8,22.5,10,10,2024-03-02T06:07:38,2024-03-02T18:03:32,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-03-03,93.2,77,84.9,97.7,77,88.6,69.8,62.1,0,0,0,,0,0,16.8,14.1,139.7,1010.9,32.7,6.4,242.5,21.1,9,10,2024-03-03T06:07:08,2024-03-03T18:03:37,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-03-04,93.2,78.8,84.7,99.3,78.8,89,71.4,66.1,0,0,0,,0,0,15.2,15,151.9,1010.5,26.7,6.3,233.9,20.2,9,10,2024-03-04T06:06:36,2024-03-04T18:03:42,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-03-05,93.2,78.8,84.2,102.8,78.8,92.7,76.7,79.7,0,0,0,,0,0,12.8,11.4,166,1010,42.4,6.1,216.5,18.7,8,10,2024-03-05T06:06:05,2024-03-05T18:03:46,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-03-06,93.2,80.4,84.5,102.8,87.1,94,77.4,80.7,0,0,0,,0,0,13.6,11.4,174.7,1008.8,55.4,5.7,184.7,16,7,10,2024-03-06T06:05:33,2024-03-06T18:03:51,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-03-07,95,80.5,85.1,105,85.3,94.9,77.1,78.5,0.004,100,4.17,rain,0,0,20.8,13.9,160.3,1008.8,54.7,5.6,238.9,20.6,8,30,2024-03-07T06:05:00,2024-03-07T18:03:54,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-03-08,96.8,78.8,86.5,99.3,78.8,90,69.2,59.1,0,0,0,,0,0,17.2,16.1,141.4,1009.7,26.6,6.4,278.5,24.1,10,10,2024-03-08T06:04:27,2024-03-08T18:03:58,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-03-09,96.8,78.8,85.9,98.5,78.8,88.4,68.2,58.1,0,0,0,,0,0,16.1,12.4,128.6,1010.5,39.7,6,268.1,23.2,10,10,2024-03-09T06:03:54,2024-03-09T18:04:01,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-03-10,96.4,78.8,86.2,98.1,78.8,88.8,67,54.4,0,0,0,,0,0,16.8,16.1,124.9,1012.6,49.4,6.3,251.5,21.8,9,10,2024-03-10T06:03:20,2024-03-10T18:04:04,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-03-11,98.6,77,87,101.5,77,89.4,66.4,52.2,0,0,0,,0,0,14.8,11.7,127.9,1012.5,25.8,6.4,268.5,23.1,10,10,2024-03-11T06:02:46,2024-03-11T18:04:06,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-03-12,96.5,80.6,87.4,101.4,84,91.6,69.1,56.1,0.004,100,4.17,rain,0,0,13.2,10.7,136.1,1012.1,38.8,6.3,251.9,21.8,9,10,2024-03-12T06:02:12,2024-03-12T18:04:08,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-03-13,95,80.6,86.2,99.2,83.9,90.8,69.9,59.5,0.004,100,4.17,rain,0,0,14.3,12.4,140.2,1012.2,49.7,6.4,253.9,22,9,10,2024-03-13T06:01:37,2024-03-13T18:04:10,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48894099999,48900099999,VVTS"
binh duong,2024-03-14,96.8,80.5,85.7,102,86.1,91.6,72.6,67.2,0,0,0,,0,0,14.8,15.1,144.9,1011.9,48,6.4,239.3,20.7,8,10,2024-03-14T06:01:02,2024-03-14T18:04:12,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-03-15,95,78.8,84.9,99.8,78.8,89.2,71.5,66.6,0,0,0,,0,0,18.3,13.9,145.9,1012.1,30.5,6.4,276.7,24,9,10,2024-03-15T06:00:27,2024-03-15T18:04:14,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-03-16,96.8,78.8,86,101.4,78.8,89.8,70.9,63.9,0,0,0,,0,0,17,10.9,137,1012.4,41.2,6.4,279.7,24.2,10,10,2024-03-16T05:59:52,2024-03-16T18:04:15,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-03-17,95,80.4,86.5,99.8,85.3,91,70.2,60.2,0,0,0,,0,0,15.4,12.4,147.5,1012,32.6,6.4,272.7,23.7,10,10,2024-03-17T05:59:16,2024-03-17T18:04:16,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-03-18,96.3,80.4,85.8,101.4,84.3,90.2,70.2,61.5,0,0,0,,0,0,18.1,12.8,147.1,1010.7,44.1,6.4,271.4,23.5,9,10,2024-03-18T05:58:40,2024-03-18T18:04:17,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-03-19,95,78.7,85.7,97.5,78.7,88.4,68,57.6,0,0,0,,0,0,23,13.9,137.1,1011.6,35.6,6.4,284.9,24.7,10,10,2024-03-19T05:58:04,2024-03-19T18:04:18,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-03-20,98.6,75.3,85.9,99.8,75.3,88.2,68.3,59,0,0,0,,0,0,14.1,10.4,122,1012.4,22.5,6.1,279.5,24.2,10,10,2024-03-20T05:57:28,2024-03-20T18:04:19,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-03-21,95,78.8,85.9,99.8,78.8,90,70.5,62,0,0,0,,0,0,17.2,15,133.7,1011,43.3,6,276.3,23.8,10,10,2024-03-21T05:56:52,2024-03-21T18:04:19,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
binh duong,2024-03-22,95,80.5,86,99.8,83.8,90.2,69.6,60.1,0,0,0,,0,0,19.2,16.1,141.3,1009,32.1,6.8,250.3,21.8,9,10,2024-03-22T05:56:16,2024-03-22T18:04:20,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
